"id";"x";"y"
9668;-2355;-694
9669;-2609;-13
9670;-1513;-1030
9671;-2317;-259
9672;-1869;-772
9673;-2264;-816
9674;-1722;-615
9675;-238;-1251
9676;-809;-2739
9677;-787;-2123
9678;-825;-2740
9679;433;-694
9680;-642;-1572
9681;-1247;-1980
9682;-841;-2732
9683;-41;-1744
9684;-809;-2731
9685;-860;-2480
9686;-820;-2733
9687;-829;-2729
9688;-850;-2474
9689;-797;-2730
9690;-742;-2169
9691;-817;-2724
9692;-805;-2724
9693;-838;-2723
9694;1441;-1056
9695;1095;-477
9696;1110;-509
9697;614;-1912
9698;1101;-486
9699;1290;-185
9700;-610;-2372
9701;-738;-2987
9702;-717;-2989
9703;-729;-2991
9704;-358;-2498
9705;-1163;-1260
9706;-724;-2982
9707;-740;-2977
9708;-730;-2974
9709;252;-2113
9710;661;-1487
9711;-718;-2975
9712;1478;-3222
9713;-110;190
9714;-579;-716
9715;-419;-694
9716;669;-2234
9717;815;-865
9718;493;-1448
9719;456;-2972
9720;-610;-2396
9721;490;-2949
9722;466;-2962
9723;1384;-286
9724;184;-1878
9725;-79;-2500
9726;493;-2407
9727;-409;-2334
9728;152;-1955
9729;58;-1639
9731;-11;-2462
9732;-4;-2454
9733;144;-1899
9734;-57;-1454
9735;487;-2395
9736;-2527;1761
9737;-2862;2108
9738;-3027;2046
9739;-3020;2027
9740;-3024;2036
9741;-3031;2029
9742;-3012;2038
9743;-3016;2046
9744;-214;-221
9745;-157;-241
9746;-293;-169
9747;851;-175
9748;1476;-945
9749;1316;-346
9750;464;-2199
9751;1331;-1126
9752;1331;-1240
9753;276;-1515
9754;196;-2023
9755;691;-1684
9756;462;-2191
9757;364;-1928
9758;1329;-1148
9759;-1126;-2972
9760;-1116;-2980
9761;-1129;-2963
9762;-778;-2574
9763;-1095;-2976
9764;-1110;-2970
9765;-1136;-2955
9766;-1102;-2964
9767;-1117;-2962
9768;-1106;-2947
9769;-1132;-2947
9770;-1117;-2948
9771;-1097;-2952
9772;-345;-2259
9773;-986;-3201
9774;-173;-2203
9775;-416;-2272
9776;-149;-2196
9777;-602;-2491
9778;30;-636
9779;596;-266
9780;-372;-2270
9781;-259;-2246
9782;-220;-2217
9783;-553;-436
9784;-356;-1125
9785;95;-2425
9786;349;-1507
9787;-161;-2190
9788;-1108;-2956
9789;-1093;-2958
9790;-1129;-2938
9791;-1124;-2953
9792;22;-2624
9793;-109;-1299
9794;-261;-1521
9795;542;-2926
9796;453;-2963
9797;531;-2930
9798;70;-829
9800;477;-2953
9801;-89;-953
9802;443;-2968
9803;942;-1125
9804;523;-1826
9805;1689;-779
9806;2354;-2596
9807;1690;-788
9808;732;-1510
9809;1471;-937
9810;1201;-511
9811;1695;-752
9812;1692;-771
9813;1685;-801
9814;339;-1716
9815;1680;-808
9816;1691;-762
9817;1955;230
9818;1682;-792
9819;760;-1421
9820;-686;-1844
9821;1478;-955
9822;948;-1241
9823;1677;-817
9824;69;-993
9825;1350;414
9826;-930;-848
9827;320;-1222
9828;1666;-829
9829;681;-413
9830;1677;-783
9831;956;-1506
9832;1669;-820
9833;45;-1753
9834;803;-1915
9835;2525;-1570
9836;3156;-1590
9837;3163;-1583
9838;-170;-1162
9839;3144;-1590
9840;720;492
9841;1258;-299
9842;1266;-312
9843;-336;-347
9844;1249;-290
9845;1257;-309
9846;1239;-285
9847;575;-1190
9848;1020;-498
9849;273;-683
9850;1246;-299
9851;-567;-887
9852;1233;-290
9853;1251;-313
9854;500;-744
9855;761;-874
9856;1257;-322
9857;1239;-303
9858;1262;-329
9859;974;-1100
9860;1243;-314
9861;1229;-297
9862;1222;-288
9863;1194;-777
9864;1233;-309
9865;1243;-323
9866;1252;-333
9867;-1344;234
9868;-1690;662
9869;-1108;329
9870;-1685;640
9871;-1687;650
9872;513;-2933
9873;-142;-2409
9874;552;-2919
9875;-113;-2955
9876;496;-2942
9877;563;-2913
9878;432;-2970
9879;523;-2926
9880;504;-2937
9881;468;-2952
9882;1432;-1457
9883;458;-2955
9884;-446;-236
9885;538;-2919
9886;445;-2957
9887;550;-2911
9888;481;-2944
9889;470;-2943
9890;-3344;1945
9891;-3791;2180
9892;-2812;1345
9893;-2373;1139
9894;-1885;744
9895;-3310;1744
9896;-3779;2189
9897;-3045;1540
9898;-2968;1603
9899;-3449;1753
9900;-3788;2166
9901;-3773;2183
9902;-752;1550
9903;-320;-1186
9904;-405;-1762
9905;-548;-1592
9906;-559;-1597
9907;-1217;485
9908;-635;-1035
9909;-422;-1767
9910;-3530;1832
9911;-468;-652
9912;438;-2040
9913;-451;-748
9914;1326;-1043
9915;1333;-1197
9916;612;-2114
9917;211;-1552
9918;651;-1253
9919;426;-898
9920;1333;-1187
9921;1404;-508
9922;436;-1434
9923;1326;-1252
9924;78;-871
9925;1332;-1175
9926;1549;1413
9927;2092;1699
9928;2078;1692
9929;2171;2161
9930;2070;1709
9931;2079;1710
9932;2084;1701
9933;2089;1686
9934;2070;1685
9935;2068;1698
9936;2078;1679
9937;2058;1705
9938;2054;1694
9939;2060;1685
9940;-844;-73
9941;-1072;309
9942;-951;-863
9943;-228;343
9944;-1078;300
9946;-3199;1910
9947;-2410;1171
9948;-2117;1212
9949;-3277;1786
9950;-3414;2167
9951;-3394;2088
9952;-2660;1610
9953;-3153;1887
9954;-2740;1447
9955;-3060;1671
9956;-3144;1888
9957;-3154;1875
9958;-1862;1707
9959;403;-97
9960;-3146;1872
9961;-3334;2016
9962;-3131;1882
9963;-2938;1685
9964;-3138;1869
9965;-3139;1881
9966;1747;-385
9967;1745;-394
9968;1738;-383
9969;1752;-399
9970;-271;-2236
9971;-1542;-1854
9972;-1546;-1864
9973;-1557;-1868
9974;-1553;-1877
9975;552;-706
9976;-904;543
9977;-1422;694
9978;-1564;1780
9979;-3448;1884
9980;-1258;846
9981;-3620;2025
9982;-3907;2062
9983;-3014;1662
9984;-3526;1764
9985;-3909;2053
9986;-3908;2072
9987;-1143;606
9988;-3898;2061
9989;-3893;2072
9990;-3906;2043
9991;-3899;2050
9992;-3528;2026
9993;-1221;-277
9994;-3526;2013
9995;-3517;2033
9996;-1982;86
9997;-202;-1063
9998;-2003;62
9999;-1289;-1099
10000;-2055;-19
10001;-1978;76
10002;-1108;-2070
10003;-1394;-2054
10004;-1387;-2638
10005;-841;-2494
10006;-1378;-2648
10007;-1367;-2651
10008;-1375;-2638
10009;-1360;-2646
10010;-1688;-1412
10011;-1232;-1233
10012;-1365;-2637
10013;-221;-213
10014;-187;-227
10015;-289;-160
10016;-1231;607
10017;-1085;791
10018;-48;1666
10019;-1578;1119
10020;-945;-255
10021;490;-2936
10022;558;-2905
10023;424;-2967
10024;507;-2926
10025;520;-2938
10026;450;-2950
10027;571;-2907
10028;436;-2961
10029;191;56
10030;-1049;-1118
10031;635;-1194
10032;-1043;-1103
10033;639;2590
10034;613;2194
10035;982;1165
10036;-2063;1038
10037;1123;15
10038;623;2187
10039;-691;1089
10040;622;2179
10041;592;2197
10042;196;606
10043;631;2177
10044;609;2186
10045;624;2168
10046;592;2186
10047;603;2176
10048;600;2188
10049;582;2195
10050;611;2169
10051;614;2177
10052;584;2184
10053;680;1163
10054;593;2177
10055;1108;-536
10056;1109;-526
10057;-825;-1631
10058;530;-22
10059;421;78
10060;395;-1548
10061;-135;-515
10062;412;81
10063;519;-17
10064;436;59
10065;445;49
10066;540;-36
10067;-893;-2676
10068;-1132;-1897
10069;-64;-786
10070;-1453;-2469
10071;-1438;-2477
10072;-1448;-2477
10073;776;587
10074;-1439;-2467
10075;-1450;-2462
10076;-1633;-758
10077;-1622;-737
10078;-1642;-778
10079;-1347;-1778
10080;-1109;-643
10081;-155;-1774
10082;-911;-1746
10083;-136;-429
10084;2702;-2156
10085;2018;-2454
10086;3135;-2497
10087;4374;-1829
10088;3144;-2487
10089;3121;-2498
10090;3130;-2491
10091;3139;-2466
10092;3130;-2481
10093;3145;-2471
10094;3140;-2479
10095;3120;-2487
10096;3132;-2460
10097;3129;-2470
10098;3120;-2476
10099;3111;-2488
10100;1728;-1738
10101;3119;-2461
10102;3108;-2478
10103;3114;-2469
10104;1056;3002
10105;1160;3585
10106;1150;3588
10107;1137;3588
10108;1150;3596
10109;1139;3597
10110;1154;3578
10111;1141;3579
10112;1153;3570
10113;3558;925
10114;3792;1118
10115;4116;956
10116;4117;973
10117;4110;983
10118;4111;966
10119;4103;990
10120;4108;955
10121;4105;973
10122;3248;1022
10123;2805;437
10124;2852;675
10125;4100;957
10126;4102;937
10127;4098;979
10128;4092;938
10129;4097;966
10130;4096;947
10131;197;-2484
10132;256;-3136
10133;259;-3144
10134;268;-3146
10135;277;-3140
10136;257;-3126
10137;265;-3130
10138;274;-3131
10139;198;-171
10140;261;-3115
10141;51;-2995
10142;-78;-3505
10143;148;-3593
10144;-205;-1561
10145;1768;2138
10146;2168;2591
10147;1351;1320
10148;1236;562
10149;2181;2577
10150;2175;2584
10151;-168;640
10152;2160;2585
10153;2161;2577
10154;2181;2567
10155;1208;1640
10156;2172;2563
10157;2170;2573
10158;1704;910
10159;1061;2567
10160;2161;2565
10161;544;1763
10162;2153;2573
10163;1822;2124
10164;1584;2681
10165;1920;2059
10166;1916;2068
10167;1912;2053
10168;1906;2064
10169;1904;2054
10170;1901;2045
10171;1920;2457
10172;2341;2894
10173;2337;2908
10174;2326;2896
10175;2334;2894
10176;2324;2916
10177;2315;2912
10178;337;-583
10179;-137;-2179
10180;-1090;27
10181;-281;-2240
10182;-238;-2211
10183;-108;15
10184;-348;-1161
10185;-337;-2254
10186;-355;-1166
10187;-212;-2212
10188;271;-2596
10189;369;-1179
10190;139;-1822
10191;-400;-1400
10192;1566;790
10193;372;-1170
10194;827;-1656
10195;36;-1546
10196;814;-1016
10197;1327;-1157
10198;1328;-1136
10199;-2055;2
10200;146;-850
10201;-2027;40
10202;-2021;32
10203;-1363;-1050
10204;-2079;-25
10205;-1994;65
10206;-2886;-298
10207;-404;146
10208;-1965;92
10209;-2051;15
10210;-1992;89
10211;25;-236
10212;-2047;5
10213;-1968;78
10214;-810;-2052
10215;-54;-1001
10216;-1972;88
10217;-370;-1335
10218;-499;-1701
10219;208;-1440
10220;-334;-1628
10221;528;-2918
10222;415;-2965
10223;515;-2921
10224;481;-2935
10225;459;-2945
10226;576;-2900
10227;428;-2957
10228;497;-2929
10229;541;-2909
10230;437;-2950
10231;-583;-2189
10232;-389;-1584
10233;471;-2933
10234;564;-2898
10235;419;-2955
10236;82;-2576
10237;491;-2922
10238;92;2223
10239;-100;2784
10240;-101;2776
10241;-113;2774
10242;-115;2764
10243;119;1683
10244;-105;2767
10245;-93;2773
10246;702;2259
10247;-84;2773
10248;-97;2762
10249;-107;2756
10250;-81;2765
10251;-77;2758
10252;-94;2755
10253;-86;2752
10254;2465;-2707
10255;2731;-3174
10256;2740;-3170
10257;2748;-3162
10258;2723;-3170
10259;1935;-1030
10260;789;-633
10261;2710;-3159
10262;2720;-3157
10263;2729;-3160
10264;2714;-3168
10265;3196;-810
10266;2742;-3150
10267;2753;-3149
10268;2740;-3157
10269;1599;632
10270;2734;-3141
10271;2744;-3141
10272;2729;-3149
10273;2753;-3136
10274;2735;-3125
10275;2739;-3132
10276;2748;-3127
10277;370;-1442
10278;2725;-3137
10279;2719;-3147
10280;2709;-3148
10281;2723;-3129
10282;2714;-3138
10283;2583;-585
10284;-835;-972
10285;436;-2669
10286;116;-1117
10287;105;-1054
10288;-934;-1054
10289;112;-1064
10290;102;-1102
10291;117;-1138
10292;104;-1073
10293;108;-1126
10294;142;-2847
10295;151;-2842
10296;-530;-2288
10297;141;-2838
10298;-999;-2209
10299;122;-717
10300;1326;-1115
10301;35;-1714
10302;346;-213
10303;478;-602
10304;519;-2131
10305;573;1329
10306;1324;-1204
10307;432;-1252
10308;1321;-1128
10309;1325;-1235
10310;1323;-1101
10311;1316;-1184
10312;427;-917
10313;36;-1705
10314;1326;-1222
10315;-767;-891
10316;833;585
10317;-1705;-44
10318;-2696;1151
10319;-2698;1141
10320;-2704;1157
10321;-2707;1143
10322;-2712;1150
10323;-2683;1161
10324;-2687;1152
10325;-2694;1164
10326;606;264
10327;1510;940
10328;1515;948
10329;1442;1986
10330;-338;329
10331;1510;958
10332;1502;944
10333;414;226
10334;1502;954
10335;-265;493
10336;1045;1287
10337;-288;-224
10338;1462;1703
10339;1464;1690
10340;1451;1707
10341;1453;1697
10342;1447;1686
10343;1493;466
10344;1456;1685
10345;1437;1705
10346;1444;1700
10347;1439;1691
10348;521;591
10349;1887;1616
10350;2367;1964
10351;2359;1959
10352;2374;1947
10353;2374;1956
10354;2360;1951
10355;2366;1942
10356;-696;-2381
10357;-709;-2378
10358;215;-1714
10359;-771;-1866
10360;-774;-1858
10361;612;117
10362;890;-1277
10363;-407;-1208
10364;-818;-1518
10365;131;-796
10366;-106;-639
10367;-802;-1534
10368;-267;-1247
10369;-814;-1498
10370;-909;-1370
10371;-1545;-992
10372;-814;-1475
10373;-810;-1456
10374;-811;-1434
10375;-1041;-1598
10376;1088;-775
10377;-1159;298
10378;718;-2042
10379;682;-2071
10380;-999;-2035
10381;3387;1791
10382;1024;208
10383;3873;2050
10384;3861;2053
10385;3866;2044
10386;3315;-166
10387;3870;2034
10388;3879;2036
10389;3870;2026
10390;558;1498
10391;3859;2031
10392;3857;2040
10393;-284;30
10394;519;-2913
10395;448;-2941
10396;531;-2908
10397;461;-2936
10398;132;-2343
10399;124;-2354
10400;1741;516
10401;1778;445
10402;1433;2145
10403;-121;-2956
10404;1751;500
10405;1715;571
10406;1780;418
10407;656;-312
10408;1750;490
10409;-664;856
10410;1709;595
10411;961;1855
10412;1750;512
10413;1728;541
10414;1768;445
10415;1707;605
10416;1756;481
10417;-815;-56
10418;1727;555
10419;1779;429
10420;1735;544
10421;210;1709
10422;1770;454
10423;1456;1518
10424;1765;462
10425;1743;506
10426;1721;548
10427;-10;-1668
10428;-204;-2202
10429;-418;-2281
10430;395;-1401
10431;305;-765
10432;-88;-1442
10433;135;-1818
10434;-377;-1054
10435;129;-1806
10436;711;-531
10437;-680;-643
10438;-1102;-1022
10439;-1098;-1034
10440;-1086;-1028
10441;-1090;-1040
10442;270;-465
10443;-238;-652
10444;-1637;2382
10445;-1091;-1013
10446;-1082;-1009
10447;-371;-1457
10448;-269;-2246
10449;-1738;-1254
10450;-1893;-1413
10451;-1396;-1092
10452;-1148;-1996
10453;-1891;-1423
10454;-1892;-1293
10455;-422;-1117
10456;-930;-984
10457;-1887;-1374
10458;-1891;-1446
10459;-493;-1507
10460;-1215;-770
10461;-1730;-1263
10462;-1442;-308
10463;-1733;24
10464;-1736;17
10465;-643;-498
10466;-1559;-1265
10467;-1055;-757
10468;-1700;-847
10469;-1297;-318
10470;-1731;9
10471;-1731;-4
10472;-244;-429
10473;-1727;-16
10474;-1722;-3
10475;-1722;9
10476;-1729;-702
10477;238;-775
10478;-1451;679
10479;-1726;-30
10480;-1718;-55
10481;-1721;-45
10482;-1714;-40
10483;-1715;-23
10484;-1718;-31
10485;-1717;-13
10486;-1271;-1467
10487;-2070;-35
10488;-1957;90
10489;-606;-156
10490;-2016;23
10491;-959;196
10492;-2069;-22
10493;-1967;68
10494;-2010;37
10495;-2037;-5
10496;-1978;96
10497;-951;-472
10498;-1985;60
10499;-2003;44
10500;-2057;-31
10501;-1929;412
10502;-2017;70
10503;-2031;5
10504;-1525;-421
10505;-2063;-9
10506;-1985;71
10507;-2007;53
10508;735;567
10509;-1518;114
10510;-2024;17
10511;-1996;25
10512;51;-206
10513;-2080;-37
10514;-1948;105
10515;-2017;45
10516;843;193
10517;-1951;96
10518;-2074;-12
10519;-1974;55
10520;-791;502
10521;-2087;-47
10522;-1941;92
10523;-2033;32
10524;-2016;11
10525;-1202;-457
10526;-1440;-1036
10527;-1371;-921
10528;-1279;1119
10529;-1365;-894
10530;429;-1925
10531;-513;-1588
10532;-1739;-966
10533;-282;-1839
10534;-2300;-648
10535;-2128;-366
10536;470;1523
10537;-2355;-719
10538;-204;105
10539;-855;-411
10540;-2289;-593
10541;-2289;-562
10542;-1909;-379
10543;-2288;-543
10544;-2302;-630
10545;-194;104
10546;916;67
10547;-2257;-166
10548;-2284;-571
10549;-2291;-582
10550;-2123;-361
10551;-1154;-646
10552;-2297;-621
10553;-1478;-741
10554;-2291;-552
10555;-1431;-309
10556;-2281;-558
10557;-2293;-602
10558;-2291;-627
10559;-2348;-718
10560;-3518;2009
10561;-3092;2164
10562;-3509;2033
10563;-1961;1402
10564;-3069;1563
10565;-3523;2023
10566;-3510;2007
10567;-3510;2019
10568;1555;-205
10569;-3498;2031
10570;-3498;2039
10571;-3502;2023
10572;714;-943
10573;-1309;872
10574;543;-1142
10575;556;-1144
10576;105;-2649
10577;531;-1146
10578;550;-1152
10579;536;-1154
10580;566;-1151
10581;545;-1166
10582;527;-1156
10583;-618;-92
10584;-940;-1603
10585;405;-1839
10586;541;-1159
10587;870;127
10588;-472;349
10589;397;-1834
10590;555;-1162
10591;411;-2952
10592;502;-2918
10593;-261;-1775
10594;7;-2261
10595;547;-2901
10596;426;-2947
10597;482;-2926
10598;821;-1939
10599;435;-2941
10600;-447;-732
10601;-534;-593
10602;-789;-516
10603;-415;-681
10604;277;232
10605;783;-2117
10606;-1100;-96
10607;-1904;-1437
10608;-1328;-1357
10609;-1890;-1396
10610;-657;-2034
10611;379;-1752
10612;-680;-2726
10613;-995;-1931
10614;-656;-2725
10615;-641;-1881
10616;-667;-2726
10617;-689;-2719
10618;-670;-2718
10619;-650;-2718
10620;-675;-2709
10621;-664;-2713
10622;-683;-2713
10623;-655;-2710
10624;-554;-1544
10625;-721;-2286
10626;-909;-2673
10627;-307;-933
10628;-715;-2294
10629;-172;-2799
10630;-973;-1736
10631;-874;-2674
10632;-882;-2669
10633;-896;-2668
10634;-249;-1876
10635;-905;-2663
10636;-87;-754
10637;-736;653
10638;448;-2933
10639;508;-2911
10640;555;-2893
10641;457;-2928
10642;523;-2903
10643;10;-2251
10644;467;-2924
10645;-1931;891
10646;-247;724
10647;-1918;897
10648;-2553;168
10649;-2016;834
10650;-62;-1459
10651;-1654;163
10652;-1956;872
10653;-1270;-368
10654;-1372;-150
10655;-1440;25
10656;-1993;898
10657;-2002;844
10658;-1922;887
10659;-1475;-1392
10660;-1933;880
10661;600;-1005
10662;157;-1948
10663;1076;-955
10664;-593;293
10665;1068;-953
10666;1056;-969
10667;1058;-959
10668;-619;-2265
10669;-648;-2925
10670;-639;-2922
10671;-654;-2916
10672;-639;-2915
10673;-251;-2839
10674;-681;-1954
10675;-658;-2907
10676;-649;-2905
10677;-628;-2914
10678;-737;-1815
10679;-833;-2516
10680;-686;-3016
10681;-1063;-900
10682;-691;-3012
10683;-705;-3018
10684;-705;-3008
10685;-695;-3006
10686;-714;-3010
10687;-695;-2999
10688;51;-3047
10689;300;224
10690;364;-192
10691;261;231
10692;708;93
10693;1628;-822
10694;562;-1201
10695;91;-1195
10696;-303;702
10697;-434;-720
10698;-569;-619
10699;-523;-763
10700;38;-720
10701;-43;-514
10702;910;-341
10703;-523;-585
10704;-589;-714
10705;-411;-702
10706;-591;-631
10707;-503;-759
10708;-481;-627
10709;-295;-992
10710;-574;-422
10711;-1087;1205
10712;-16;2259
10713;-76;470
10714;-92;1047
10715;-414;2082
10716;-636;1640
10717;-736;1560
10718;-667;1613
10719;-657;1628
10720;-1706;639
10721;-626;1647
10722;381;1600
10723;-320;1888
10724;1269;1850
10725;-573;1082
10726;401;1792
10727;-457;-1080
10728;-718;1566
10729;-607;1661
10730;2308;52
10731;625;387
10732;-648;1629
10733;-796;2202
10734;1236;1117
10735;-1515;921
10736;3605;417
10737;451;-968
10738;799;-471
10739;-1049;1270
10740;-1354;1724
10741;-75;387
10742;-1959;74
10743;-2036;22
10744;-1977;27
10745;-879;-524
10746;600;-592
10747;94;3232
10748;271;3786
10749;278;3779
10750;289;3780
10751;285;3791
10752;272;3768
10753;281;3769
10754;-2474;1087
10755;1298;963
10756;-2059;244
10757;-3069;1110
10758;-3075;1118
10759;-3071;1102
10760;-972;1245
10761;-1700;571
10762;248;649
10763;-3069;1125
10764;-2698;821
10765;-2399;1007
10766;-2693;829
10767;-3229;1166
10768;-1189;-34
10769;-3062;1119
10770;-3061;1136
10771;713;-2035
10772;-376;425
10773;-277;857
10774;-1065;-1754
10775;677;-2078
10776;723;-2030
10777;701;-2047
10778;689;-2061
10779;735;-2018
10780;669;-2082
10781;1415;-627
10782;728;-2023
10783;648;1441
10784;740;-1995
10785;465;1517
10786;705;-2040
10787;727;-2011
10788;925;1360
10789;731;-1990
10790;933;738
10791;-125;406
10792;738;-2007
10793;-656;146
10794;731;-2000
10795;397;-871
10796;886;-889
10797;886;-877
10798;895;-877
10799;877;-888
10800;880;-899
10801;176;-230
10802;416;-1669
10803;514;-1099
10804;519;-1117
10805;510;-1126
10806;-711;1572
10807;-2612;1115
10808;-1322;801
10809;-759;1537
10810;-1061;649
10811;-703;1581
10812;-2582;1269
10813;-2405;1560
10814;-728;1558
10815;-2311;1536
10816;-2365;1854
10817;-2333;1446
10818;321;1776
10819;248;234
10820;954;-1030
10821;256;223
10822;627;-2481
10823;271;224
10824;245;227
10825;142;-1160
10826;553;-1718
10827;529;-1730
10828;543;-1726
10829;-1252;99
10830;538;-1720
10831;-371;496
10832;562;-1707
10833;579;644
10834;548;-1711
10835;-786;-1579
10836;526;-1722
10837;253;-322
10838;553;-1701
10839;537;-1709
10840;526;-1714
10841;745;-2113
10842;514;-1720
10843;503;-1719
10844;-1021;-1451
10845;529;467
10846;515;-1697
10847;547;-1693
10848;507;-1707
10849;531;-1692
10850;538;-1700
10851;503;-1695
10852;522;-1688
10853;498;-1707
10854;519;-1708
10855;1373;231
10856;528;-1701
10857;551;-1682
10858;536;-1683
10859;373;-1224
10860;51;571
10861;164;1110
10862;-1391;1485
10863;1537;898
10864;160;1102
10865;170;1101
10866;-1161;1109
10867;522;297
10868;-316;134
10869;1756;1928
10870;165;1083
10871;157;1092
10872;169;1091
10873;160;1076
10874;-329;2173
10875;151;1102
10876;136;1088
10877;142;1098
10878;2375;1834
10879;-723;536
10880;147;1091
10881;-256;-2221
10882;-447;-2280
10883;-124;-2180
10884;-316;-2247
10885;-326;-2250
10886;-191;-2206
10887;-956;-1760
10888;-223;-2225
10889;-947;-810
10890;-436;-2290
10891;-152;-2185
10892;-385;-2259
10893;-301;-2259
10894;1241;1503
10895;1591;1943
10896;1579;1945
10897;1569;1945
10898;832;-1103
10899;1580;1932
10900;2297;839
10901;1603;1918
10902;1597;1929
10903;1567;1930
10904;1575;1920
10905;1583;1912
10906;1595;1908
10907;1593;1917
10908;1585;1923
10909;699;-1265
10910;1296;-1655
10911;143;-872
10912;1302;-1645
10913;1165;93
10914;1292;-1646
10915;1303;-1634
10916;1005;-2065
10917;1282;-1648
10918;1294;-1635
10919;238;-1397
10920;1284;-1638
10921;1425;-24
10922;1289;-1627
10923;-812;-1613
10924;465;-671
10925;-586;-1490
10926;-205;-1424
10927;369;3078
10928;377;3087
10929;317;3085
10930;364;3085
10931;337;3084
10932;325;3080
10933;396;3094
10934;332;3091
10935;-312;3223
10936;349;3084
10937;311;3079
10938;2260;3476
10939;-52;17
10940;336;3075
10941;407;3096
10942;345;3074
10943;1536;2248
10944;356;3078
10945;327;3070
10946;388;3086
10947;92;3346
10948;1107;1146
10949;-7;3905
10950;-14;3896
10951;3;3908
10952;14;3909
10953;-478;3472
10954;385;1882
10955;-18;3887
10956;90;2014
10957;-2;3897
10958;-123;2991
10959;15;2310
10960;1253;2831
10961;10;3878
10962;23;3888
10963;-7;3873
10964;13;3887
10965;29;3899
10966;-1;3881
10967;21;3901
10968;5;3891
10969;-7;3887
10970;11;3899
10971;-15;3879
10972;-16;3869
10973;1492;2406
10974;4;3871
10975;20;3878
10976;601;3893
10977;-370;3769
10978;33;3891
10979;32;3881
10980;-172;1236
10981;26;3872
10982;-7;3862
10983;9;3864
10984;19;3865
10985;-395;4255
10986;-112;1081
10987;583;1987
10988;4;3858
10989;-1799;3292
10990;-2190;3682
10991;-2179;3695
10992;-328;1163
10993;-2182;3686
10994;-2170;3700
10995;-2193;3672
10996;-685;167
10997;-2149;3698
10998;-2161;3688
10999;-2150;3708
11000;-1731;2117
11001;-2142;3707
11002;-2160;3697
11003;-2171;3689
11004;-2160;3706
11005;101;1731
11006;-1668;752
11007;-2182;3673
11008;-2202;3643
11009;-2174;3679
11010;-2195;3652
11011;-2199;3660
11012;-1130;3676
11013;-1051;1065
11014;-2178;3663
11015;-2185;3655
11016;-2194;3641
11017;-2164;3677
11018;-2190;3631
11019;-2186;3641
11020;-2178;3651
11021;-2199;3629
11022;-2170;3670
11023;-233;2893
11024;-1578;3143
11025;-1045;1070
11026;699;2279
11027;-602;2730
11028;-1335;1559
11029;-2188;3614
11030;195;3870
11031;-2170;3643
11032;-2190;3622
11033;-612;3814
11034;-2176;3631
11035;-2155;3675
11036;-2160;3664
11037;-2180;3623
11038;-2152;3686
11039;-2179;3639
11040;-2169;3660
11041;-170;3026
11042;-2167;3652
11043;-613;2150
11044;-2146;3679
11045;-2142;3687
11046;-901;1844
11047;-2139;3696
11048;-2125;3708
11049;-2134;3704
11050;-2150;3667
11051;402;3087
11052;-130;2481
11053;392;3102
11054;381;3078
11055;358;3070
11056;1540;2335
11057;371;3070
11058;345;3093
11059;417;3094
11060;386;3072
11061;427;3094
11062;469;1837
11063;357;3100
